Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), diffusivity
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,16, 17678, 7688, 43.4891, 1134, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,17, 30387, 25455, 83.7694, 1152, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,18, 9611, 6558, 68.2343, 1133, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,19, 37959, 24152, 63.6265, 1189, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,20, 33985, 17098, 50.3104, 1154, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,21, 24512, 20208, 82.4413, 1139, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,22, 19966, 12167, 60.9386, 1138, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,23, 25395, 23113, 91.014, 1139, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,24, 30042, 23793, 79.1991, 1164, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,25, 26432, 24949, 94.3894, 1106, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,26, 27847, 24190, 86.8675, 1134, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,27, 24616, 11590, 47.0832, 1132, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,28, 29792, 25044, 84.0628, 1178, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,29, 11083, 10414, 93.9637, 1096, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,30, 31833, 26025, 81.7548, 1157, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,31, 29391, 21659, 73.6926, 1147, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,32, 26354, 20823, 79.0127, 1157, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,33, 25982, 23057, 88.7422, 1150, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,34, 15291, 11772, 76.9865, 1164, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,35, 29765, 24478, 82.2375, 1134, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,36, 14166, 11587, 81.7944, 1157, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,37, 29940, 26032, 86.9472, 1146, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,38, 12306, 8659, 70.3641, 1098, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 22731, 16213, 71.3255, 1127, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 14334, 10310, 71.9269, 1136, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 25462, 18300, 71.8718, 1126, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 12073, 10691, 88.553, 1119, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 31189, 14692, 47.1064, 1139, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 24211, 13416, 55.4128, 1131, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 29361, 20885, 71.1318, 1139, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 17132, 11945, 69.7233, 1124, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 24114, 18118, 75.1348, 1141, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 29900, 18357, 61.3946, 1145, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 32052, 24623, 76.822, 1144, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 1982, 1608, 81.1302, 871, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 10802, 9050, 83.7808, 859, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 14181, 10294, 72.5901, 869, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 12879, 11767, 91.3658, 864, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 3526, 3251, 92.2008, 850, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1125, 908, 80.7111, 842, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 22247, 18514, 83.2202, 891, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 19158, 16226, 84.6957, 889, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,8, 26122, 21634, 82.8191, 905, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,9, 26182, 21557, 82.3352, 887, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,10, 26336, 19498, 74.0355, 901, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,11, 13884, 5500, 39.6139, 876, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,12, 9089, 5369, 59.0714, 859, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,13, 12466, 7060, 56.634, 868, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,14, 17555, 13766, 78.4164, 846, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,15, 17877, 13652, 76.3663, 885, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,16, 16867, 7492, 44.4181, 876, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,17, 27422, 22800, 83.1449, 916, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,18, 9283, 6387, 68.8032, 862, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,19, 35484, 22276, 62.7776, 901, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,20, 32489, 16262, 50.0539, 906, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,21, 22781, 18654, 81.884, 874, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,22, 19065, 11516, 60.4039, 890, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,23, 22354, 20384, 91.1873, 899, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,24, 28660, 22641, 78.9986, 882, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,25, 23514, 22169, 94.28, 886, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,26, 24724, 21358, 86.3857, 900, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,27, 23952, 11398, 47.5868, 869, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,28, 26700, 22337, 83.6592, 908, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,29, 10514, 9856, 93.7417, 839, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,30, 29691, 24145, 81.3209, 886, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,31, 27930, 20505, 73.4157, 908, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,32, 24770, 19532, 78.8535, 909, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,33, 23924, 21139, 88.359, 880, DIFF_CHARBONNIER
